dwc:stateProvince	dwc:countryCode	dwc:collectionID	dwc:decimalLongitude	dwc:recordedBy	idigbio:uuid	dwc:month	commonname	dwc:collectionCode	dwc:day	taxonid	dwc:decimalLatitude	dwc:occurrenceID	dwc:basisOfRecord	dwc:institutionID	dwc:institutionCode	dwc:year	dwc:scientificName	dwc:continent	dwc:catalogNumber
		http://biocol.org/urn:lsid:biocol.org:col:15556	0		3d1d9ea6-565d-47de-adcd-5a3207118bbf	0		NY	0	3032654	0	905c7523-7f18-4e31-ac1e-416fae8fc602	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	0	Heuchera glabra Willd. ex Roem. & Schult.		3462400
		http://biocol.org/urn:lsid:biocol.org:col:15556	0		486c5661-7170-4418-af56-db9c390b0fb7	0		NY	0	3032654	0	7f16d62a-28cd-44b2-be33-2dd4a78da8dc	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	0	Heuchera glabra Willd. ex Roem. & Schult.		3462405
		http://biocol.org/urn:lsid:biocol.org:col:15556	0		ab3e3dc2-3909-4011-91c7-ae0bde88e2f6	0		NY	0	3032654	0	6869c240-a53d-47ca-a083-b4c6f9e62b32	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	0	Heuchera glabra Willd. ex Roem. & Schult.		3462408
		http://biocol.org/urn:lsid:biocol.org:col:15556	0		abaf52f2-c124-4a40-b605-f3a4c55a718c	0		NY	0	3032654	0	008203ff-5832-4ccc-8d6b-58966c5a9ba2	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	0	Heuchera glabra Willd. ex Roem. & Schult.		3462413
		http://biocol.org/urn:lsid:biocol.org:col:15556	0		f9f3a7b3-35dc-4b20-9993-adb77db3e1e8	0		NY	0	3032654	0	74b76e1d-fc76-464e-a11c-64474edbecec	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	0	Heuchera glabra Willd. ex Roem. & Schult.		3462416
		http://biocol.org/urn:lsid:biocol.org:col:15556	0		0876026e-387d-447c-9fe0-e404e14e59bc	0		NY	0	3032654	0	be73ee05-0342-4ee0-b0eb-56410eb8a4f6	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	0	Heuchera glabra Willd. ex Roem. & Schult.		3462362
		http://biocol.org/urn:lsid:biocol.org:col:15556	0		3268a2ed-6cfd-477e-a4af-6961e62ad7d3	0		NY	0	3032654	0	3b80ae49-ffd3-4613-b696-0d9d2fba0022	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	0	Heuchera glabra Willd. ex Roem. & Schult.		3462371
		http://biocol.org/urn:lsid:biocol.org:col:15556	0		88dae14d-3f8d-462d-b021-892322d366da	0		NY	0	3032654	0	de504497-3123-4c15-af6c-d55dbacc4b1b	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	0	Heuchera glabra Willd. ex Roem. & Schult.		3462397
		http://biocol.org/urn:lsid:biocol.org:col:15556	0		8d132349-d069-442b-a984-1d15807f8976	0		NY	0	3032654	0	e598ee15-34e6-413f-ac1a-39f11c1b91cf	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	0	Heuchera glabra Willd. ex Roem. & Schult.		3462401
		http://biocol.org/urn:lsid:biocol.org:col:15556	0		a3f7484a-5bd2-4a08-928d-a056b216b7cf	0		NY	0	3032654	0	77f15a91-19c3-4ac6-be2d-e5feb96ea640	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	0	Heuchera glabra Willd. ex Roem. & Schult.		3462404
		http://biocol.org/urn:lsid:biocol.org:col:15556	0		410e9c39-bbc7-4a97-a00f-f720fe644716	0		NY	0	3032654	0	bc3346a1-9412-45c5-8c72-11e3f7c61ee6	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	0	Heuchera glabra Willd. ex Roem. & Schult.		3462360
		http://biocol.org/urn:lsid:biocol.org:col:15556	0		7f044e6a-a10d-4931-bc45-c6831f8e75b4	0		NY	0	3032654	0	eac5c7d9-20f6-4b19-a6b4-b37826375289	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	0	Heuchera glabra Willd. ex Roem. & Schult.		3462361
		http://biocol.org/urn:lsid:biocol.org:col:15556	0		06768cda-58c8-4159-b4f0-69d73492eab9	0		NY	0	3032654	0	647db862-c1e1-4020-bd49-0db0a76add92	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	0	Heuchera glabra Willd. ex Roem. & Schult.		3462359
		http://biocol.org/urn:lsid:biocol.org:col:15556	0		90e9818c-8b82-49ff-b62e-40e49a24bd38	0		NY	0	3032654	0	3478adc8-db49-4d67-a7e9-fe1262999efe	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	0	Heuchera glabra Willd. ex Roem. & Schult.		3462358
CHIHUAHUA	MX	546	-107.6338889	Y. Saiki	b0096953-aa28-41f0-8d92-4b0485514b9e	7	no resuelto	ENCB	20	3032655	27.7519444	urn:catalog:ENCB-IPN:ENCB:NO DISPONIBLE:4d9fbceb01d9cfbc581b729b60476271	PreservedSpecimen	2028	ENCB-IPN	1983	Heuchera villosa	north america	NO DISPONIBLE
ARKANSAS	US	546	-91.4622222	R. Dale Thomas	f9df395b-511c-4fd7-baf1-56181f911d2f	6	no resuelto	ENCB	8	3032655	35.6591667	urn:catalog:ENCB-IPN:ENCB:NO DISPONIBLE:6a8fe7185d497459ba839acf1cbb6d03	PreservedSpecimen	2028	ENCB-IPN	1968	Heuchera villosa	north america	NO DISPONIBLE
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-81.613389	Jenkins, Andrew	0ae17156-f750-4da9-81a2-e5ac61b24fc8	7			9	3032655	36.404278	80d16339-c6ba-4fc2-8a2d-3ac821af5548	PreservedSpecimen		NCU	2009	Heuchera villosa var. villosa	north america	NCU00144134
New York		http://biocol.org/urn:lsid:biocol.org:col:15556	-73.878753	D. E. Atha	618a23a8-2fe5-451f-a2f3-4af64d892c9d	9		NY	16	3032655	40.863325	1cbc39d0-0f5b-4e21-aad6-7d58a490cda7	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	2010	Heuchera villosa Michx.	North America	01268819
West Virginia		28be2df2-5062-4277-a5d8-fdd890b9b10b	-80.288108	Kenneth K. Mackenzie	b7468441-9e92-4811-948d-2b77e6d04666	9			7	3032655	37.773982	d7039003-0127-4d39-b5c1-ab04a554653d	PreservedSpecimen		IND	1903	Heuchera villosa var. intermedia	north america	IND-0046586
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-81.59575	Jenkins, Andrew	a1e7d37e-54eb-437d-90f0-dcb5e1287286	7			21	3032655	36.413361	bc54c827-1b35-41de-a099-144f712d47ca	PreservedSpecimen		NCU	2009	Heuchera villosa var. villosa	north america	NCU00144133
North Carolina		daf7f698-000a-4721-8e61-df3ef5577497	-82.895687	Horton, J. H.; Pittillo, J. Dan	c0284843-7982-4ac4-8ea8-29087ac05647	7		X-WCUH	17	3032655	35.302883	30b3bf5f-7bb6-4b86-8cda-3a90bfeaff6d	PreservedSpecimen		WCUH	1969	Heuchera villosa	north america	WCUH0025906
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-81.463159	Poindexter, Derick B.	db6a988d-5ff8-4207-b5e6-a35b8a885617	9			14	3032655	36.403181	07f5578e-dd90-488a-87ff-0d09bfc0023b	PreservedSpecimen		NCU	2005	Heuchera villosa var. villosa	north america	NCU00086123
South Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-83.3075	Boufford, D. E.; Wood, E. W.	fddd2beb-f846-4b27-b3f8-1d450d110ed3	7			6	3032655	34.716667	6f955d84-0638-4420-8db3-6ac83677dcc8	PreservedSpecimen		NCU	1975	Heuchera villosa var. villosa	north america	NCU00109810
North Carolina		daf7f698-000a-4721-8e61-df3ef5577497	-82.251818		6112a495-91bb-4c52-ac27-32fe0b8b0e9d	8		X-WCUH	28	3032655	35.426199	6cc101b1-f423-442e-903e-1f2598e5d834	PreservedSpecimen		WCUH	1969	Heuchera villosa	north america	WCUH0025907
Tennessee		a3883acd-bc7d-40f2-a6e4-372a3435e5d1	-85.30968	Winsten, A.	d24f6150-d162-47a8-9268-cf8bd53e8bb1	8			1	3032655	35.04563	51D01073-06F3-4D3B-8F76-F7D70B3D5C08	PreservedSpecimen		CM	1942	Heuchera villosa var. macrorhiza	north america	CM452309
South Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-82.8175	Boufford, D. E.	50df781b-1954-4b27-a689-6544ba1b2dbf	7			18	3032655	35.039444	0f75e57d-d3c4-474b-b5ff-dc48c850b92d	PreservedSpecimen		NCU	1975	Heuchera villosa var. villosa	north america	NCU00109811
Kentucky		a3883acd-bc7d-40f2-a6e4-372a3435e5d1	-86.443602	Eggert, H.	88e96de5-2485-4d6d-8e6c-c7a609a2fa0a	8			17	3032655	36.99032	E7D9F1DC-8D5F-4119-A59C-CED3AA64508C	PreservedSpecimen		CM	1897	Heuchera villosa var. macrorhiza	north america	CM452307
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-93.072996	Iltis, Hugh H.; Moore, D. M.	68e38891-9f9a-4678-b5f0-8816c04e6487	6			12	3032655	35.947128	8346c00b-9372-41c6-b608-12f3a590a805	PreservedSpecimen		NCU	1955	Heuchera villosa var. arkansana	north america	NCU00053796
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-93.072996	Iltis, Hugh H.; Moore, D. M.	9b8a9d95-dc17-4bdb-8c4e-22ace733d5ce	6			12	3032655	35.947128	ed0cffc0-56dc-44db-a6f8-7742208a59b2	PreservedSpecimen		NCU	1955	Heuchera villosa var. arkansana	north america	NCU00053766
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-93.072996	Iltis, Hugh H.; Moore, D. M.	d07bfb4e-6d38-42c1-847d-5d5727a5d0b0	6			12	3032655	35.947128	c6c01bad-af72-4720-8a3f-cf25379eb09b	PreservedSpecimen		NCU	1955	Heuchera villosa var. arkansana	north america	NCU00053764
North Carolina		a3883acd-bc7d-40f2-a6e4-372a3435e5d1	-82.122068	Chickering, J.W.	80378c49-a7e4-45b6-b8d8-e2ee433a4cf1	7			20	3032655	36.104563	BA71614E-29AF-41D5-A7AE-7163074EE9A5	PreservedSpecimen		CM	1880	Heuchera villosa	north america	CM452292
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2		Iltis, Hugh H.	a4a4237a-3a44-4318-85db-cce907cc52b2	4			22	3032655		bd3d660c-0ecd-4087-a170-8c36bcf1d195	PreservedSpecimen		NCU	1955	Heuchera villosa var. arkansana	north america	NCU00053799
Tennessee		a3883acd-bc7d-40f2-a6e4-372a3435e5d1	-83.81323	Bright, J.	7c9453f7-e598-46db-8586-7ca1fff9a9e4	5			21	3032655	35.728142	5AFADDA3-54F1-47B9-A778-FDA7EA3829E5	PreservedSpecimen		CM	1923	Heuchera villosa	north america	CM452293
Indiana		28be2df2-5062-4277-a5d8-fdd890b9b10b	-86.667403	Chas. C. Deam	17d33775-7947-461d-b41f-3f89490b3550	7			16	3032655	37.916331	2501104f-e3ae-40fd-96ff-4f977fb90e30	PreservedSpecimen		IND	1925	Heuchera villosa var. villosa	north america	IND-0046579
Indiana		28be2df2-5062-4277-a5d8-fdd890b9b10b	-86.228103	Chas. C. Deam	e56a2a80-1fd7-4fb4-9195-ccdbf464c0b7	6			17	3032655	38.237342	71b4b121-fd70-4658-96dd-e711f21c43bb	PreservedSpecimen		IND	1927	Heuchera villosa var. villosa	north america	IND-0046578
Indiana		28be2df2-5062-4277-a5d8-fdd890b9b10b	-86.342395	James R. Aldrich; Helene Starcs	b838d305-6d93-46c3-b6db-66d887a9b34a	5			27	3032655	38.157485	b2ebc4d2-827b-4130-b5aa-88cdf0b9f4c9	PreservedSpecimen		IND	1981	Heuchera villosa var. villosa	north america	IND-0046572
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-81.151471	Radford, A. E.	e9f907a7-ee19-4245-8607-6ba6b930245c	7			31	3032655	36.566448	0c8082c8-dee7-4096-94a9-3cfca66f3627	PreservedSpecimen		NCU	1958	Heuchera villosa var. villosa	north america	NCU00180499
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-81.987061	Radford, A. E.	73e06fd5-be7b-4438-88cb-b1defa74ab57	8			18	3032655	36.070285	053edb61-1863-48f9-bbb2-b4bc4b47363e	PreservedSpecimen		NCU	1947	Heuchera villosa var. villosa	north america	NCU00180501
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-92.476506	Culwell, Donald Edward; Culwell, Deborah McBroom	7375bdd6-1522-4929-8781-5e5395a3476d	10			6	3032655	35.288701	1236b310-92a3-4bca-9a05-3319686359ed	PreservedSpecimen		NCU	1976	Heuchera villosa var. arkansana	north america	NCU00053802
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-92.476506	Culwell, Donald Edward; Culwell, Deborah McBroom	7c40fe0c-5d0d-4aa5-acd6-2bbeee543e21	10			6	3032655	35.288701	b343d5eb-41a0-43b1-a61f-353170f115c2	PreservedSpecimen		NCU	1976	Heuchera villosa var. arkansana	north america	NCU00053804
North Carolina		daf7f698-000a-4721-8e61-df3ef5577497	-82.251818	Pittillo, J. Dan	90beabd4-d4e0-4bbc-9832-0c88b1dd1269	7			27	3032655	35.426199	5c473849-3d28-4c30-a6fc-936354d4ce01	PreservedSpecimen		WCUH	1974	Heuchera villosa	north america	WCUH0025908
West Virginia		512a793b-458b-4a05-a9d9-ab36d741ea8d		Dale W. Suiter; Eric Ewing	4a36a3e8-40b0-4ecf-802b-ebd9e49b8426	5			31	3032655		2b8fe733-6059-41c6-bbe3-af9b9e1c4437	PreservedSpecimen		MUHW	1994	Heuchera villosa	north america	MUHW009172
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-81.829	Rohrer, Joseph R.	84f84e67-9c3d-4b13-a2cd-ed585a2a3125	7			13	3032655	36.147072	a64b1253-d293-4e13-901d-997995aaf805	PreservedSpecimen		NCU	1978	Heuchera villosa	north america	NCU00180500
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-81.882886	Wells, Elizabeth F.	7e6cbe33-b61d-4f14-beb8-e101bbf583b5	8			23	3032655	35.890961	1438481a-56c2-4bd3-acd2-a1b999ea187d	PreservedSpecimen		NCU	1975	Heuchera villosa var. villosa	north america	NCU00180504
North Carolina		a3883acd-bc7d-40f2-a6e4-372a3435e5d1		Boufford, D.E.; Wood, E.W.	ffe6a354-a2e7-4cdb-8db3-0b217a00536c	9			3	3032655		BEC71AA9-8B91-41E3-9690-5557D12AEB9B	PreservedSpecimen		CM	1979	Heuchera villosa var. villosa	north america	CM271405
Indiana		28be2df2-5062-4277-a5d8-fdd890b9b10b	-86.111555	Chas. C. Deam	e257e109-45a1-438c-ab88-ee5bd478f459	5			11	3032655	38.018128	7d317fb5-916a-4af2-bd8b-f6a8b1bcd4e0	PreservedSpecimen		IND	1922	Heuchera villosa var. villosa	north america	IND-0046577
Indiana		28be2df2-5062-4277-a5d8-fdd890b9b10b	-85.6218	Soltis; Doyle	5a4cad14-328d-4554-8e0a-9cc76abe8a2a	6			30	3032655	38.423802	d167b760-aabd-4d53-8588-38b256a7c8bd	PreservedSpecimen		IND	1976	Heuchera villosa var. villosa	north america	IND-0046576
Indiana		28be2df2-5062-4277-a5d8-fdd890b9b10b	-85.619381	Chas. C. Deam	9f635981-5665-4320-8b95-cdf6a07e9b7f	7			11	3032655	38.426715	2eb3b94a-e9fd-4995-8520-bc90f0a9a377	PreservedSpecimen		IND	1919	Heuchera villosa var. villosa	north america	IND-0046574
West Virginia		a3883acd-bc7d-40f2-a6e4-372a3435e5d1	-80.413416	Davis, H.A.; Davis, T.	291cb4e3-83bb-448c-b8aa-044fe9f70b3a	6			8	3032655	38.479275	C630D530-155D-4114-9206-6E5385558F05	PreservedSpecimen		CM	1943	Heuchera villosa	north america	CM132626
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2		Terrell, E. E.	0f4039e9-dec1-4ff4-a667-82f49173218b	7			31	3032655		3414984b-1c34-425b-ace5-3946203a51ea	PreservedSpecimen		NCU	1957	Heuchera villosa var. villosa	north america	NCU00180508
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-92.476506	Culwell, Donald Edward; Culwell, Deborah McBroom	9c6ae68d-93a0-42f0-b706-b6764d188744	10			6	3032655	35.288701	1ede44c3-156d-41ee-b8b6-57644007e2ca	PreservedSpecimen		NCU	1976	Heuchera villosa var. arkansana	north america	NCU00053805
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2		Iltis, Hugh H.	3164b1b8-3cf8-4a64-993e-6f7791386bfb	4			22	3032655		6f4182d3-2b8d-4706-8df3-af5e4a11908f	PreservedSpecimen		NCU	1955	Heuchera villosa var. arkansana	north america	NCU00053798
Indiana		28be2df2-5062-4277-a5d8-fdd890b9b10b	-86.362593	Chas. C. Deam	7a995fa8-5505-4176-af7c-d314180d38e3	8			6	3032655	38.199785	ad0873ec-9487-4db6-a042-6c4a01a27264	PreservedSpecimen		IND	1922	Heuchera villosa var. villosa	north america	IND-0046573
West Virginia		512a793b-458b-4a05-a9d9-ab36d741ea8d		Dale W. Suiter	43aa5962-dd1d-4d21-b8d8-a5066635ef8a	9			9	3032655		e3081489-0e2c-427f-b852-9a9dddcaa82b	PreservedSpecimen		MUHW	1994	Heuchera villosa	north america	MUHW009176
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-83.988725	Radford, A. E.	fe6f6c59-f27f-449e-91fb-9b43dcc4f227	8			31	3032655	35.213727	f4013820-a143-40f0-8e45-3465c35a24e7	PreservedSpecimen		NCU	1956	Heuchera villosa var. villosa	north america	NCU00180507
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-83.906111	Stone, J.; Gust, G; Bingo	46238ccc-4a6f-4a3c-8df1-044a7abe9f6f	8			23	3032655	35.340278	9123d1db-043a-469f-aa3c-b882dba93b94	PreservedSpecimen		NCU	2003	Heuchera villosa	north america	NCU00142988
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-83.936848	Radford, A. E.	6f0a19c7-027a-4f3a-a6d8-797510da9fe8	8			19	3032655	35.443418	6087f9c3-add0-4c48-94b2-be2efde4cdef	PreservedSpecimen		NCU	1956	Heuchera villosa var. villosa	north america	NCU00180510
South Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-82.29206	Wherry, Edgar T.	01d46cce-05ed-40f0-b660-bed7273dd3ae	9			17	3032655	35.171504	73ab256e-79c3-4daa-87d5-ce9d3a971b49	PreservedSpecimen		NCU	1927	Heuchera villosa var. villosa	north america	NCU00109806
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-92.476506	Culwell, Donald Edward; Culwell, Deborah McBroom	91602da1-2215-4024-b331-93ec843a9029	10			6	3032655	35.288701	4d5c4f15-d5cd-4f4e-8283-0c7342237080	PreservedSpecimen		NCU	1976	Heuchera villosa var. arkansana	north america	NCU00053807
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2		Kramer, Karl V.; Iltis, Hugh H.	ca917800-bab0-4327-83fe-aefa30d13ed6	5			1	3032655		072a27c9-fbbb-44de-a36e-d3a7cf21ca2b	PreservedSpecimen		NCU	1955	Heuchera villosa var. arkansana	north america	NCU00053765
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2		Iltis, Hugh H.	d328346e-ef53-4c04-81c5-63a6629a2f0d	4			22	3032655		8eaaeb74-b827-4261-b113-73c58830fa8d	PreservedSpecimen		NCU	1955	Heuchera villosa var. arkansana	north america	NCU00053800
Indiana		28be2df2-5062-4277-a5d8-fdd890b9b10b	-86.518999	Chas. C. Deam	6acb7183-52dc-4c4c-af51-88a4bfd17570	10			5	3032655	37.950802	4e4edb51-cec4-4476-9458-95f0deca46f6	PreservedSpecimen		IND	1923	Heuchera villosa var. villosa	north america	IND-0046580
New York		http://biocol.org/urn:lsid:biocol.org:col:15556	0	K. G. Spellman	75e0cb46-8a9c-41a0-829d-5f878ee7d4af	8		NY	4	3032655	0	b58eb52e-ccb3-447a-b968-8ae1aa9fcd4d	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	2017	Heuchera villosa var. macrorhiza (Small) Rosend.	North America	02921369
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-81.688425	Radford, A. E.	0359b2b6-2df5-4d64-8b24-37dd7c57f5b1	10			13	3032655	36.021357	96b7679b-6449-4a02-914f-03058a2432c7	PreservedSpecimen		NCU	1956	Heuchera villosa var. villosa	north america	NCU00180506
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-82.35403	Ahles, Harry E.; Duke, J. A.	eb7d6c13-dd15-48a2-8c02-2daef903ca40	7			16	3032655	36.018167	f64d4e1d-7b76-434f-b063-f11d9725b886	PreservedSpecimen		NCU	1958	Heuchera villosa var. villosa	north america	NCU00180847
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-92.476506	Culwell, Donald Edward; Culwell, Deborah McBroom	3e1e0dec-5ce3-49a9-b578-c06506fb5ca4	10			6	3032655	35.288701	73d82ebe-48b7-40a8-824d-b19c7da52400	PreservedSpecimen		NCU	1976	Heuchera villosa var. arkansana	north america	NCU00053806
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-82.906025	Wells, Elizabeth F.	b5f6f253-3e6c-413a-95d1-6e3ba499a86f	7			9	3032655	35.684991	eb0850f9-1532-4378-8558-96d0a3a67dda	PreservedSpecimen		NCU	1974	Heuchera villosa var. villosa	north america	NCU00180513
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-82.530825	Memminger, Edward Read	fda3ceeb-5c84-45e0-ad4c-f83f0673c5a1	10			1	3032655	35.300333	118059a9-0e2b-4e6b-aa8e-9f12c13bc9d2	PreservedSpecimen		NCU	1896	Heuchera villosa var. villosa	north america	NCU00128863
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-92.476506	Culwell, Donald Edward; Culwell, Deborah McBroom	bea50999-437c-4cde-97fa-24f89da599c5	10			6	3032655	35.288701	162c8f4e-0a9c-4114-ad81-c702674a55b1	PreservedSpecimen		NCU	1976	Heuchera villosa var. arkansana	north america	NCU00053803
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-82.532729	Memminger, Edward Read	7f80d6c1-f382-4845-b6d3-92482b1a88ee	8			16	3032655	35.234436	65be0960-6566-4c5b-9163-4f5f10b9b0c3	PreservedSpecimen		NCU	1885	Heuchera villosa var. villosa	north america	NCU00180515
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-82.261789	Ramseur, George S.	a4a5a95e-e518-4fa7-ba3c-139c84ead29c	8			21	3032655	35.777617	b070943b-b287-4c8a-b005-2354ad12dce0	PreservedSpecimen		NCU	1957	Heuchera villosa var. villosa	north america	NCU00180848
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2	-92.476506	Culwell, Donald Edward; Culwell, Deborah McBroom	687435a1-8dbf-47b8-b24c-f140b11734a5	10			6	3032655	35.288701	ceefa4e6-0d81-4231-8a54-21aac0ba041d	PreservedSpecimen		NCU	1976	Heuchera villosa var. arkansana	north america	NCU00053808
Indiana		28be2df2-5062-4277-a5d8-fdd890b9b10b	-85.615237	Chas. C. Deam	1a3c67ae-3265-479c-b34d-da51fb4bd2d1					3032655	38.431769	f5c77352-64a8-452f-a6dd-c11ba163c4cb	PreservedSpecimen		IND		Heuchera villosa var. villosa	north america	IND-0046575
Arkansas		http://biocol.org/urn:lsid:biocol.org:col:15556	0	J. W. Blankenship	802bdaa2-e3e4-4cd6-9396-ad44f48cc6d3	8		NY	16	3032655	0	53de3741-a6d2-4149-9b2f-77cb6e46e8a5	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	1895	Heuchera villosa var. arkansana (Rydb.) E.B.Sm.	North America	02361337
North Carolina		f292c83d-305c-4b22-97cc-cd9c72e2931e		Beardslee, H.; et al.	354e80cf-5f25-4641-9307-de7d3e94a791	8		Plants	8	3032655		urn:uuid:5281086b-27fb-42c0-9b3b-f12dae032073	PreservedSpecimen		MIN	1891	Heuchera villosa var. villosa	north america	123031
Arkansas		http://biocol.org/urn:lsid:biocol.org:col:15556	0	D. Demar̩e	4d756c21-a5a1-444a-8ce0-efe4ee9ec50b	8		NY	11	3032655	0	3db0338b-d88e-48c7-938b-0f5d10e546b7	PreservedSpecimen	http://biocol.org/urn:lsid:biocol.org:col:15556	NY	1939	Heuchera villosa var. arkansana (Rydb.) E.B.Sm.	North America	02361338
North Carolina		17f2d0fa-39a6-4465-8055-1d6fc12eeda2		Ashe, William Willard	bff5034e-4080-49ee-9973-b985582e99d2	9				3032655		5b0efb51-8938-4b79-b374-eb6e431b8f25	PreservedSpecimen		NCU	1897	Heuchera villosa var. villosa	north america	NCU00180514
West Virginia		512a793b-458b-4a05-a9d9-ab36d741ea8d		Dan K. Evans; Vickie Adkins	42ba5a86-1bac-4fbe-bff4-06d4a45929a3					3032655		17776684-7965-4a2a-bd98-dc1a1543179c	PreservedSpecimen		MUHW		Heuchera villosa	north america	MUHW009169
West Virginia		512a793b-458b-4a05-a9d9-ab36d741ea8d		Dale W. Suiter; Dan K. Evans	ac78c23c-b024-4df5-ae35-0a7eea67c062	8			19	3032655		6f3c197f-b368-4d70-994d-593f87b2a56b	PreservedSpecimen		MUHW	1993	Heuchera villosa	north america	MUHW009177
Virginia		a3883acd-bc7d-40f2-a6e4-372a3435e5d1		Kunsman, J.R.	ed6bdf9a-1082-41ad-83cd-3620388cbd92	8			29	3032655		73464549-23E3-4403-A419-7DC3D71E4F5A	PreservedSpecimen		CM	1977	Heuchera villosa	north america	CM348173
Alabama		a3883acd-bc7d-40f2-a6e4-372a3435e5d1		Eggert, H.	428136ed-0e50-4aec-b762-968b16938c65	6			20	3032655		A2D5A5BC-90D9-4EB7-AC7E-6CAE6D05AB92	PreservedSpecimen		CM	1897	Heuchera villosa var. macrorhiza	north america	CM452303
Indiana		a3883acd-bc7d-40f2-a6e4-372a3435e5d1		Deam, C.C.	23338d5d-dc00-4c24-97ab-a0f53c69cf68	6			17	3032655		35912C1A-1ACB-4ED4-A476-2B9EE6C2C5C2	PreservedSpecimen		CM	1927	Heuchera villosa var. macrorhiza	north america	CM452306
Arkansas		17f2d0fa-39a6-4465-8055-1d6fc12eeda2		Buchholz, J. F.	41dddec7-5469-40af-b5a4-f6de8592f590	11			19	3032655		8d84327c-9b46-4c63-ba5b-62495bc88dac	PreservedSpecimen		NCU	1923	Heuchera villosa var. arkansana	north america	NCU00053797
Tennessee		17f2d0fa-39a6-4465-8055-1d6fc12eeda2		Estes, Dwayne; Beck, John	7ffb3022-1efd-4c50-beb8-c5eca7541142	8			31	3032655		0a9182b2-22f9-4422-90c2-8da82a186e38	PreservedSpecimen		NCU	2006	Heuchera villosa var. villosa	north america	NCU00086392
Virginia	US			Schotz, Alfred	88f8132a-654e-42c9-8538-8b584877f41a	8		Botany	18	3032655		urn:catalog:BUF:Botany:73800	PreservedSpecimen	http://grbio.org/institution/buffalo-society-natural-sciences	BUF	1991		North America	73800
